mustahiq_id,nama_mustahiq,jenis_kelamin,usia,jumlah_tanggungan,channel,grup,kode_relawan,relawan,relawan_verifikator,user,tgl_registrasi,bulan,tgl,tgl_verifikasi,tgl_penyaluran,kode_periode,program,kategori_program,kategori_asnaf,sub_kategori_asnaf,nominal_diajukan,nominal_disalurkan,setoran,bank,mutasi,metode_penyaluran,status_verifikasi,status_penyaluran,is_penerima_aktif,is_berulang,frekuensi_terima
MQ260000611,Mustahiq-W000611,L,31,2,Sukmajaya,SJ4210,RL20001188,Hilna Rizal,VRF00018,bani.zakatsukses@gmail.com,2026-03-08 00:00:00,Mar 2026,2026-03-08,2026-03-09,2026-04-04,2026-03,GAZA KEMBALI DISERANG,Infak Terikat,Ibnu Sabil,Korban Konflik,58000,58000,Transfer,Channel Cimanggis BNI Syariah 0442 405 970,BSI498.26-03.0611,Voucher,Terverifikasi,Tersalurkan,1,0,5
MQ260000612,Mustahiq-A000612,P,18,5,Bojongsari,BS3205,RL21005540,muthi farida,VRF00032,erymurningsih0@gmail.com,2026-04-19 00:00:00,Apr 2026,2026-04-19,2026-04-20,2026-05-10,2026-04,Infaq Dunia Islam,Infak Tidak Terikat,Miskin,Lansia,73000,73000,Transfer,Channel Darus Salam BSI 9995554345,BSI498.26-04.0612,Voucher,Terverifikasi,Tersalurkan,1,1,2
MQ260000613,Mustahiq-G000613,L,56,7,Sahabat Zakat Pangandaran P,PN01,RL24000271,Ade Tolib,VRF00015,githaazzahra1@gmail.com,2026-04-12 00:00:00,Apr 2026,2026-04-12,2026-04-18,2026-05-15,2026-04,"Borong Dagangan Mereka, Selamatkan Harapan UMKM Jalanan",Infak Terikat,Miskin,Lansia,10000,0,Transfer,Channel Tapos BSI 442 406 3720,BSI498.26-04.0613,,Terverifikasi,Dalam Proses,0,0,9
MQ260000614,Mustahiq-K000614,P,59,6,NF Peduli,KD-IA502,RL20003488,Yustiar Gunawan,VRF00028,buyahendry08@gmail.com,2026-01-03 00:00:00,Jan 2026,2026-01-03,2026-01-04,2026-01-04,2026-01,Infaq Sumur Untuk Atasi Krisis Air di Palestina,Infak Terikat,Miskin,Lansia,74000,0,Transfer,Channel Sukmajaya BNI Syariah 0442 406 292,BSI498.26-01.0614,,Terverifikasi,Dibatalkan,0,1,2
MQ260000615,Mustahiq-C000615,P,70,7,Zakat Sukses Majalengka,MJK2001,RL26000450,Dhora Darojatin,VRF00035,sahabatzakat@zsapp.xyz,2026-04-22 00:00:00,Apr 2026,2026-04-22,2026-04-29,2026-04-29,2026-04,Sedekah Subuh,Infak Tidak Terikat,Fakir,Yatim,63000,0,Transfer,Channel Beji BSM 709 6789 108,BSI498.26-04.0615,,Terverifikasi,Dalam Proses,0,0,10
MQ260000616,Mustahiq-D000616,P,75,0,AlBiruni,K4201,RL21005116,Sitti Ahmiarti Saptari,VRF00046,jehan.kapitan@gmail.com,2026-05-03 00:00:00,Mei 2026,2026-05-03,2026-05-05,2026-05-28,2026-05,Wakaf Masjid Berdaya,Wakaf,Fisabilillah,Pelajar Agama,317000,0,Transfer,Channel Sukmajaya BNI Syariah 0442 406 292,BSI498.26-05.0616,,Pending,Ditunda,0,1,6
MQ260000617,Mustahiq-I000617,P,40,1,Zakat Sukses Bandung,Amil ZS-BDG,RL25000079,ZS Cabang Bandung,VRF00028,zakatsukses.bdg@gmail.com,2026-04-04 00:00:00,Apr 2026,2026-04-04,2026-04-08,2026-04-15,2026-04,Zakat Maal,Zakat Maal,Mualaf,Mualaf Baru,101000,0,Transfer,Channel Tapos BSI 442 406 3720,BSI498.26-04.0617,,Pending,Ditunda,0,1,8
MQ260000618,Mustahiq-U000618,L,57,0,Zakat Sukses Majalengka,MJK1001,RL26000446,Andi Krisnandika,VRF00011,datacenter.zakatsukses@gmail.com,2026-01-15 00:00:00,Jan 2026,2026-01-15,2026-01-21,,2026-01,Kemanusiaan untuk Palestina,Infak Terikat,Fisabilillah,Pejuang Kemanusiaan,1343000,0,Tunai,Kantor Pusat Bank Muamalat Indonesia 3390 1111 11,BSI498.26-01.0618,,Ditolak,Dibatalkan,0,1,11
MQ260000619,Mustahiq-T000619,L,28,7,Albina,R4102,RL23000029,sabilal rusdi,VRF00022,novibima14@gmail.com,2026-04-10 00:00:00,Apr 2026,2026-04-10,2026-04-15,2026-05-12,2026-04,Fidyah,Fidyah,Miskin,Dhuafa,51000,51000,Transfer,Channel Tapos BSI 442 406 3720,BSI498.26-04.0619,Transfer Bank,Terverifikasi,Tersalurkan,1,0,5
MQ260000620,Mustahiq-G000620,P,22,8,Al Araf MS,KDPK1015,RL20000505,Ananda Ismail,VRF00009,riwansetia@gmail.com,2026-04-19 00:00:00,Apr 2026,2026-04-19,2026-05-03,2026-05-13,2026-04,Tingkatkan Kemajuan Bangsa Bersama SMA Terbuka,Infak Terikat,Fakir,Lansia,116000,116000,Transfer,Channel Cilodong BSI 442 405 8900,BSI498.26-04.0620,Voucher,Terverifikasi,Tersalurkan,1,1,9
MQ260000621,Mustahiq-T000621,P,65,3,Bakti Cinta Negeri,X3106,RL24000162,Muhammad Farhan Jati,VRF00025,dwisolihatun11@gmail.com,2026-04-19 00:00:00,Apr 2026,2026-04-19,2026-05-02,2026-05-26,2026-04,GAZA KEMBALI DISERANG,Infak Terikat,Ibnu Sabil,Pengungsi,104000,0,Transfer,Kantor Pusat Bank Muamalat Indonesia 3390 1111 11,BSI498.26-04.0621,,Terverifikasi,Ditunda,0,0,1
MQ260000622,Mustahiq-G000622,P,31,2,Limo,LM4102,RL20002334,Sugiarto,VRF00034,putrifadhila237@gmail.com,2026-03-24 00:00:00,Mar 2026,2026-03-24,2026-03-27,2026-04-23,2026-03,3000 Bingkisan Ramadhan,Infak Terikat,Fisabilillah,Santri Tahfidz,25000,25000,Tunai,Channel Cilodong BNI Syariah 0442 405 890,BSI498.26-03.0622,Transfer Bank,Terverifikasi,Tersalurkan,1,0,4
MQ260000623,Mustahiq-C000623,L,43,6,Tapos,TP3201,RL21004721,Arnelia Putri,VRF00049,mazriqimadzani25@gmail.com,2026-01-10 00:00:00,Jan 2026,2026-01-10,2026-01-19,2026-01-31,2026-01,Peduli Gempa Cianjur,Infak Terikat,Miskin,Korban Bencana,20000,20000,Transfer,Channel Beji BSM 709 6789 108,BSI498.26-01.0623,Voucher,Terverifikasi,Tersalurkan,1,0,12
MQ260000624,Mustahiq-S000624,L,68,5,AlBiruni,K3204,RL23000216,Marlina Ayu Apriyantini,VRF00020,rifdatulmunaya15@gmail.com,2026-04-05 00:00:00,Apr 2026,2026-04-05,2026-04-12,2026-04-30,2026-04,Zakat Maal,Zakat Maal,Miskin,Keluarga Prasejahtera,87000,0,Transfer,Channel Darus Salam BSI 9995554345,BSI498.26-04.0624,,Terverifikasi,Ditunda,0,0,4
MQ260000625,Mustahiq-D000625,P,62,4,Sahabat Zakat Karawang,IA3AB,RL25000389,Yusuf Susanto,VRF00009,nadzua.ps@gmail.com,2026-02-06 00:00:00,Feb 2026,2026-02-06,2026-02-12,2026-03-04,2026-02,Sedekah Jum'at Berkah,Infak Tidak Terikat,Miskin,Dhuafa,56000,56000,Tunai,Kantor Pusat Bank Muamalat Indonesia 3390 1111 11,BSI498.26-02.0625,Tunai,Terverifikasi,Tersalurkan,1,1,4
MQ260000626,Mustahiq-D000626,P,66,0,Al Araf MS,KDPK1018,RL20000026,Rudy Rachmat,VRF00013,destianasafitri2003@gmail.com,2026-04-25 00:00:00,Apr 2026,2026-04-25,2026-04-28,2026-05-28,2026-04,TK Smart Bee Peduli Kemanusiaan Palestina,Infak Terikat,Gharim,Terlilit Hutang,44000,44000,Transfer,Channel Darus Salam BSI 9995554345,BSI498.26-04.0626,Tunai,Terverifikasi,Tersalurkan,1,0,3
MQ260000627,Mustahiq-I000627,L,54,4,Limo,LM3104,RL20002366,Abdillah Sajidin,VRF00043,rasyidfahem4@gmail.com,2026-03-23 00:00:00,Mar 2026,2026-03-23,2026-03-26,2026-03-26,2026-03,Infaq Operasional SMA Terbuka,Infak Terikat,Miskin,Keluarga Prasejahtera,25000,0,Tunai,Kantor Pusat Bank Muamalat Indonesia 3390 1111 11,BSI498.26-03.0627,,Pending,Dalam Proses,0,0,12
MQ260000628,Mustahiq-G000628,L,44,7,Bakti Cinta Negeri,X3105,RL22000294,Muhammad Rois,VRF00013,zakatsuksesorg@zsapp.xyz,2026-04-18 00:00:00,Apr 2026,2026-04-18,2026-04-28,2026-05-23,2026-04,Makan Santri Tahfidz Quran,Infak Terikat,Miskin,Dhuafa,43000,43000,Transfer,Channel Beji BSM 709 6789 108,BSI498.26-04.0628,Tunai,Terverifikasi,Tersalurkan,1,0,2
MQ260000629,Mustahiq-F000629,P,59,2,Tapos,TP4108,RL20000947,Achmad Fathoni,VRF00041,komar.din0606@gmail.com,2026-02-11 00:00:00,Feb 2026,2026-02-11,2026-02-25,2026-03-04,2026-02,Infaq Operasional SMA Terbuka,Infak Terikat,Miskin,Keluarga Prasejahtera,1441000,1441000,Transfer,Channel Darus Salam BSI 9995554345,BSI498.26-02.0629,Voucher,Terverifikasi,Tersalurkan,1,1,12
MQ260000630,Mustahiq-E000630,P,66,6,Cimanggis,CM3113,RL25000024,Amir Azhari,VRF00048,hasbel1708@gmail.com,2026-04-25 00:00:00,Apr 2026,2026-04-25,2026-05-07,,2026-04,Infaq Jumat Berkah,Infak Tidak Terikat,Fakir,Lansia,48000,0,Transfer,Kantor Pusat Bank Muamalat Indonesia 3390 1111 11,BSI498.26-04.0630,,Ditolak,Dibatalkan,0,1,10
MQ260000631,Mustahiq-B000631,L,58,1,Al Araf MS,KDPK1013,RL20000572,Syahrudin Liswar,VRF00037,kusumawardhaniaulia91@gmail.com,2026-05-04 00:00:00,Mei 2026,2026-05-04,2026-05-13,2026-05-29,2026-05,Kemanusiaan untuk Palestina,Infak Terikat,Fisabilillah,Pejuang Kemanusiaan,18000,0,Transfer,Channel Cimanggis BNI Syariah 0442 405 970,BSI498.26-05.0631,,Pending,Dalam Proses,0,0,2
MQ260000632,Mustahiq-R000632,L,40,4,NF Peduli,KD-IA503,RL23000410,AGUS DWI CAHYONO,VRF00006,ksydirz@gmail.com,2026-02-25 00:00:00,Feb 2026,2026-02-25,2026-03-02,2026-03-26,2026-02,Sedekah Al Quran dan Sarana Belajar untuk TPQ Pelosok,Infak Terikat,Fisabilillah,Santri Tahfidz,87000,87000,Transfer,Channel Tapos BNI Syariah 0442 406 372,BSI498.26-02.0632,Tunai,Terverifikasi,Tersalurkan,1,1,8
MQ260000633,Mustahiq-H000633,P,47,5,LPP ZAKAT SUKSES,LPP Smart Sukses School,RL24000753,Zahra Zarkasyi Putri,VRF00018,crm.zakatsukses@gmail.com,2026-01-04 00:00:00,Jan 2026,2026-01-04,2026-01-07,2026-01-26,2026-01,Wakaf Masjid Berdaya,Wakaf,Fakir,Dhuafa,111000,111000,Transfer,Channel Cimanggis BNI Syariah 0442 405 970,BSI498.26-01.0633,Voucher,Terverifikasi,Tersalurkan,1,0,1
MQ260000634,Mustahiq-L000634,L,28,4,Al Araf MS,KDPK2010,RL20000136,Tri Puji Hindarsih,VRF00044,uqmasjid@gmail.com,2026-01-15 00:00:00,Jan 2026,2026-01-15,2026-01-20,2026-02-05,2026-01,Infaq Sumur Untuk Atasi Krisis Air di Palestina,Infak Terikat,Fakir,Dhuafa,123000,0,Transfer,Channel Sukmajaya BNI Syariah 0442 406 292,BSI498.26-01.0634,,Terverifikasi,Dibatalkan,0,0,6
MQ260000635,Mustahiq-L000635,L,20,7,Al Araf MS,KDPK2003,RL20000059,Endang Susilasti,VRF00022,subehi.fatruloh178@gmail.com,2026-04-25 00:00:00,Apr 2026,2026-04-25,2026-05-06,,2026-04,Tebar 1000 Quran,Infak Tidak Terikat,Fakir,Lansia,59000,0,Transfer,Channel Beji BSM 709 6789 108,BSI498.26-04.0635,,Ditolak,Dibatalkan,0,0,11
MQ260000636,Mustahiq-S000636,L,61,2,Sahabat Zakat Pangandaran P,PN01,RL24000271,Ade Tolib,VRF00013,datacenter.zakatsukses@gmail.com,2026-01-06 00:00:00,Jan 2026,2026-01-06,2026-01-12,2026-01-17,2026-01,NON CASH BERAS ZAKAT FITRAH,Zakat Fitrah,Miskin,Dhuafa,56000,56000,Tunai,Channel Cilodong BSI 442 405 8900,BSI498.26-01.0636,Voucher,Terverifikasi,Tersalurkan,1,0,4
MQ260000637,Mustahiq-K000637,L,37,1,Bakti Cinta Negeri,X3202,RL22000321,Dina Qoyima,VRF00040,aisahamini13@gmail.com,2026-01-13 00:00:00,Jan 2026,2026-01-13,2026-01-18,2026-02-10,2026-01,Sedekah Jum'at Berkah,Infak Tidak Terikat,Miskin,Dhuafa,112000,0,Tunai,Kantor Pusat BCA Syariah 010 100 4000,BSI498.26-01.0637,,Pending,Ditunda,0,0,10
MQ260000638,Mustahiq-N000638,P,44,6,Bakti Cinta Negeri,X3107,RL23000271,Tono Khaton,VRF00034,yusuf.zakatsukses@gmail.com,2026-04-16 00:00:00,Apr 2026,2026-04-16,2026-04-20,2026-05-10,2026-04,Tebar 1000 Quran,Infak Tidak Terikat,Fakir,Lansia,259000,0,Tunai,Channel Sawangan BSM 709 6789 127,BSI498.26-04.0638,,Terverifikasi,Dibatalkan,0,0,5
MQ260000639,Mustahiq-F000639,P,54,7,Bojongsari,BS3203,RL20002013,Aulina Agustin,VRF00023,kusumawardhaniaulia91@gmail.com,2026-04-19 00:00:00,Apr 2026,2026-04-19,2026-04-21,2026-05-19,2026-04,Zakat Fitrah,Zakat Fitrah,Fakir,Dhuafa,10000,10000,Transfer,Kantor Pusat Bank Muamalat Indonesia 3390 1111 11,BSI498.26-04.0639,Voucher,Terverifikasi,Tersalurkan,1,0,9
MQ260000640,Mustahiq-L000640,P,44,6,Tapos,TP4103,RL20000926,Sidiq Rendro,VRF00039,abdurrahman.kadafi@gmail.com,2026-03-22 00:00:00,Mar 2026,2026-03-22,2026-03-23,,2026-03,Peduli Kemanusiaan Palestina,Infak Terikat,Fakir,Pengungsi,11000,0,Transfer,Channel Cimanggis BSI 442 405 9700,BSI498.26-03.0640,,Ditolak,Dibatalkan,0,0,6
MQ260000641,Mustahiq-A000641,P,38,2,Pusat,Sahabat Zakat,RL25000434,rohmah,VRF00021,rasyidfahem4@gmail.com,2026-01-11 00:00:00,Jan 2026,2026-01-11,2026-01-24,2026-02-13,2026-01,3000 Bingkisan Ramadhan,Infak Terikat,Fakir,Dhuafa,54000,0,Transfer,Kantor Pusat BSM 703 9797 498,BSI498.26-01.0641,,Pending,Dalam Proses,0,0,12
MQ260000642,Mustahiq-D000642,L,18,6,Zakat Sukses Pangandaran,Amil ZS,RL25000174,Sinta Winingsih,VRF00007,sahabatzakat@zsapp.xyz,2026-04-16 00:00:00,Apr 2026,2026-04-16,2026-04-27,2026-05-03,2026-04,Fidyah,Fidyah,Fakir,Lansia,406000,406000,Transfer,Channel Cipayung BSM 709 678 9143,BSI498.26-04.0642,Transfer Bank,Terverifikasi,Tersalurkan,1,1,7
MQ260000643,Mustahiq-H000643,L,34,0,Zakat Sukses Bandung,Amil ZS-BDG,RL25000079,ZS Cabang Bandung,VRF00023,datacenter.zakatsukses@gmail.com,2026-01-29 00:00:00,Jan 2026,2026-01-29,2026-02-08,,2026-01,TK Smart Bee Peduli Kemanusiaan Palestina,Infak Terikat,Fakir,Yatim,19000,0,Transfer,Channel Cimanggis BSI 442 405 9700,BSI498.26-01.0643,,Ditolak,Dibatalkan,0,1,6
MQ260000644,Mustahiq-D000644,P,54,1,Sukmajaya,SJ4207,RL20001168,Amiyem Aminah,VRF00045,oktoriwinarno@gmail.com,2026-02-27 00:00:00,Feb 2026,2026-02-27,2026-03-12,2026-04-03,2026-02,Bersama Zahid Syak Kirim Kehangatan untuk Palestina,Infak Terikat,Fakir,Lansia,14000,14000,Transfer,Channel Cilodong BSI 442 405 8900,BSI498.26-02.0644,Tunai,Terverifikasi,Tersalurkan,1,1,9
MQ260000645,Mustahiq-H000645,P,71,1,Cipayung,CP3107,RL20001757,Luki Muhamad Iqbal,VRF00002,meilanieastutie13@gmail.com,2026-04-24 00:00:00,Apr 2026,2026-04-24,2026-05-08,2026-05-15,2026-04,Infak Sedekah Umum,Infak Tidak Terikat,Miskin,Lansia,102000,102000,Transfer,Channel Sawangan BSI 709 6789 127,BSI498.26-04.0645,Barang/In-Kind,Terverifikasi,Tersalurkan,1,0,8
MQ260000646,Mustahiq-U000646,P,46,1,Pesona Berkah Cemerlang,G4101,RL21005130,Hadi Suyatno,VRF00041,kontak@kangakbar.net,2026-05-13 00:00:00,Mei 2026,2026-05-13,2026-05-15,2026-05-28,2026-05,Infaq Yatim,Infak Terikat,Fakir,Yatim,70000,70000,Transfer,Channel Cilodong BNI Syariah 0442 405 890,BSI498.26-05.0646,Tunai,Terverifikasi,Tersalurkan,1,0,12
MQ260000647,Mustahiq-W000647,L,60,1,Cinere,CN3202,RL20002428,Lisaniwati,VRF00032,bowolimo@gmail.com,2026-02-20 00:00:00,Feb 2026,2026-02-20,2026-03-03,2026-03-15,2026-02,Sedekah Jum'at Berkah,Infak Tidak Terikat,Fakir,Dhuafa,136000,0,Transfer,Channel Tapos BNI Syariah 0442 406 372,BSI498.26-02.0647,,Pending,Dalam Proses,0,0,2
MQ260000648,Mustahiq-B000648,L,70,5,Zakat Sukses Karawang,Amil ZS Karawang,RL25000066,Fitra Rizkia,VRF00003,sahabatzakat@zsapp.xyz,2026-05-06 00:00:00,Mei 2026,2026-05-06,2026-05-09,2026-06-06,2026-05,Tebar 1000 Al-Qur'an dan Mukena kepada Dhuafa,Infak Terikat,Fakir,Lansia,60000,0,Transfer,Channel Cilodong BSI 442 405 8900,BSI498.26-05.0648,,Terverifikasi,Ditunda,0,0,12
MQ260000649,Mustahiq-M000649,P,40,2,NF Peduli,KD-AA505,RL20000117,Raden Siti Nurani,VRF00027,qossam1992@gmail.com,2026-04-17 00:00:00,Apr 2026,2026-04-17,2026-05-01,2026-05-19,2026-04,Wakaf Sumur Palestina,Wakaf,Fisabilillah,Pelajar Agama,128000,128000,Transfer,Channel Sawangan BSI 709 6789 127,BSI498.26-04.0649,Transfer Bank,Terverifikasi,Tersalurkan,1,0,9
MQ260000650,Mustahiq-R000650,P,18,2,Pesona Berkah Cemerlang,G3104,RL20002634,Agus Rahmadi,VRF00003,adinda.luthfiyah.nabilah@gmail.com,2026-04-14 00:00:00,Apr 2026,2026-04-14,2026-04-15,2026-04-24,2026-04,Infaq Sedekah,Infak Tidak Terikat,Gharim,Terlilit Hutang,10000,10000,Transfer,Kantor Pusat BSI 703 9797 498,BSI498.26-04.0650,Voucher,Terverifikasi,Tersalurkan,1,1,7
MQ260000651,Mustahiq-C000651,L,55,3,Limo,LM3101,RL20002335,Novaldi Cisarwan,VRF00034,rina.husna@gmail.com,2026-03-14 00:00:00,Mar 2026,2026-03-14,2026-03-18,2026-03-27,2026-03,Infaq Rumah Pemberdayaan,Infak Terikat,Fakir,Yatim,87000,0,Transfer,Channel Cimanggis BNI Syariah 0442 405 970,BSI498.26-03.0651,,Terverifikasi,Ditunda,0,1,2
MQ260000652,Mustahiq-T000652,L,64,7,Limo,LM3105,RL20002376,Suherman,VRF00028,zakatsukses.sawangan@gmail.com,2026-05-17 00:00:00,Mei 2026,2026-05-17,2026-05-29,2026-06-23,2026-05,Zakat Penghasilan,Zakat Maal,Miskin,Dhuafa,24000,24000,Transfer,Kantor Pusat BSM 703 9797 498,BSI498.26-05.0652,Barang/In-Kind,Terverifikasi,Tersalurkan,1,0,1
MQ260000653,Mustahiq-K000653,L,26,8,Sahabat Zakat Karawang,IA307,RL25000388,Subur,VRF00004,ucay2302@gmail.com,2026-03-12 00:00:00,Mar 2026,2026-03-12,2026-03-22,2026-04-10,2026-03,Sedekah 1000 Bulan Raih Keutamaan 10 Malam Terakhir Ramadhan 2025,Infak Tidak Terikat,Miskin,Dhuafa,172000,0,Transfer,Channel Cipayung BSM 709 678 9143,BSI498.26-03.0653,,Pending,Dalam Proses,0,1,6
MQ260000654,Mustahiq-C000654,P,62,6,Cilodong,CL3109,RL20001411,Ridwan,VRF00002,aliafazrillah@gmail.com,2026-04-23 00:00:00,Apr 2026,2026-04-23,2026-05-03,2026-05-08,2026-04,Infaq Bencana Semeru,Infak Terikat,Fakir,Dhuafa,13000,13000,Transfer,Kantor Pusat BSI 703 9797 498,BSI498.26-04.0654,Barang/In-Kind,Terverifikasi,Tersalurkan,1,1,9
MQ260000655,Mustahiq-N000655,P,43,2,Sawangan,SW3106,RL21005155,Ahmad Yasin Al harits,VRF00004,fadhilaputri889@gmail.com,2026-01-02 00:00:00,Jan 2026,2026-01-02,2026-01-07,2026-02-01,2026-01,TK Smart Bee Peduli Kemanusiaan Palestina,Infak Terikat,Miskin,Lansia,60000,0,Tunai,Channel Sawangan BSM 709 6789 127,BSI498.26-01.0655,,Terverifikasi,Dibatalkan,0,1,7
MQ260000656,Mustahiq-G000656,L,18,4,Zakat Sukses Pangandaran,Amil ZS,RL25000174,Sinta Winingsih,VRF00048,sahabatzakat@zsapp.xyz,2026-02-27 00:00:00,Feb 2026,2026-02-27,2026-03-01,2026-03-30,2026-02,Sedekah Al Quran dan Sarana Belajar untuk TPQ Pelosok,Infak Terikat,Miskin,Dhuafa,38000,0,Transfer,Channel Cimanggis BSI 442 405 9700,BSI498.26-02.0656,,Pending,Dalam Proses,0,1,12
MQ260000657,Mustahiq-F000657,L,35,7,Cilodong,CL3205,RL20001441,Purwanti,VRF00031,virli2401@gmail.com,2026-05-10 00:00:00,Mei 2026,2026-05-10,2026-05-19,2026-06-11,2026-05,Infaq Yatim,Infak Terikat,Miskin,Yatim,13000,13000,Transfer,Kantor Pusat Bank Muamalat Indonesia 3390 1111 11,BSI498.26-05.0657,Barang/In-Kind,Terverifikasi,Tersalurkan,1,1,1
MQ260000658,Mustahiq-C000658,L,70,5,Pusat,Relawan ZS,RL23000286,Radyan Nafis,VRF00046,romlah@zakatsukses.org,2026-01-02 00:00:00,Jan 2026,2026-01-02,2026-01-03,2026-01-14,2026-01,Sedekah 1000 Bulan,Infak Tidak Terikat,Miskin,Keluarga Prasejahtera,10000,0,Tunai,Channel Sukmajaya BSI 442 406 2920,BSI498.26-01.0658,,Terverifikasi,Dalam Proses,0,1,11
MQ260000659,Mustahiq-I000659,P,49,2,Sukmajaya,SJ4105,RL21004575,Parno,VRF00028,rahadyan@ummulqurodepok.sch.id,2026-01-03 00:00:00,Jan 2026,2026-01-03,2026-01-17,2026-02-03,2026-01,Sedekah 1000 Bulan Raih Keutamaan 10 Malam Terakhir Ramadhan 2025,Infak Tidak Terikat,Fakir,Dhuafa,240000,240000,Transfer,Channel Darus Salam BSI 9995554345,BSI498.26-01.0659,Tunai,Terverifikasi,Tersalurkan,1,0,9
MQ260000660,Mustahiq-U000660,L,33,3,Pesona Berkah Cemerlang,G3104,RL21005127,Albaini Zuhdi,VRF00035,bani.zakatsukses@gmail.com,2026-02-22 00:00:00,Feb 2026,2026-02-22,2026-03-04,2026-03-19,2026-02,"Borong Dagangan Mereka, Selamatkan Harapan UMKM Jalanan",Infak Terikat,Miskin,Dhuafa,57000,57000,Tunai,Kantor Pusat BSM 703 9797 498,BSI498.26-02.0660,Tunai,Terverifikasi,Tersalurkan,1,0,10
MQ260000661,Mustahiq-M000661,P,53,0,Cimanggis,CM4107,RL21005200,Yudi Rusmanto,VRF00017,sabana.depok@gmail.com,2026-01-02 00:00:00,Jan 2026,2026-01-02,2026-01-06,2026-01-11,2026-01,Wakaf Al-Qur'an ke Seluruh Penjuru Negeri,Wakaf,Fisabilillah,Penghafal Quran,56000,0,Transfer,Channel PancoranMas BSI 709 6789 119,BSI498.26-01.0661,,Terverifikasi,Ditunda,0,0,6
MQ260000662,Mustahiq-D000662,P,62,8,MITRA ZAKAT SUKSES,Pengurus Rekan Foundation,RL23000398,Muhammad Abdul Azis,VRF00049,sahabatzakat@zsapp.xyz,2026-03-26 00:00:00,Mar 2026,2026-03-26,2026-04-04,,2026-03,Makan Santri Tahfidz Quran,Infak Terikat,Miskin,Lansia,25000,0,Transfer,Channel Sawangan BSM 709 6789 127,BSI498.26-03.0662,,Ditolak,Dibatalkan,0,0,9
MQ260000663,Mustahiq-Y000663,P,52,7,Zakat Sukses Karawang,Amil ZS Karawang,RL25000066,Fitra Rizkia,VRF00031,rizkykhaerul1994@gmail.com,2026-01-28 00:00:00,Jan 2026,2026-01-28,2026-02-06,2026-02-18,2026-01,Zakat Fitrah,Zakat Fitrah,Miskin,Keluarga Prasejahtera,51000,51000,Transfer,Channel Cilodong BSI 442 405 8900,BSI498.26-01.0663,Tunai,Terverifikasi,Tersalurkan,1,0,4
MQ260000664,Mustahiq-S000664,L,18,6,Albina,R3106,RL20002813,Tito Ahmad Riyadi,VRF00039,umikulsum32xx@gmail.com,2026-05-15 00:00:00,Mei 2026,2026-05-15,2026-05-24,2026-06-10,2026-05,Tunaikan Zakat Fitrah,Zakat Fitrah,Miskin,Dhuafa,99000,99000,Transfer,Kantor Pusat Bank Muamalat Indonesia 3390 1111 11,BSI498.26-05.0664,Transfer Bank,Terverifikasi,Tersalurkan,1,0,10
MQ260000665,Mustahiq-R000665,P,60,3,Pusat,Sahabat Zakat,RL23000462,alfinailah,VRF00001,amiruddin.hanif616@gmail.com,2026-03-16 00:00:00,Mar 2026,2026-03-16,2026-03-29,,2026-03,Bersama Zahid Syak Kirim Kehangatan untuk Palestina,Infak Terikat,Fisabilillah,Pelajar Agama,63000,0,Transfer,Channel Sawangan BSM 709 6789 127,BSI498.26-03.0665,,Ditolak,Dibatalkan,0,0,1
MQ260000666,Mustahiq-K000666,P,52,4,Pancoran Mas,PM3210,RL20001676,Zumratul Meini,VRF00035,zkarnayen@gmail.com,2026-04-20 00:00:00,Apr 2026,2026-04-20,2026-04-26,2026-05-10,2026-04,Ramadhan Di Negeri Palestina,Infak Terikat,Miskin,Dhuafa,71000,0,Transfer,Channel Cilodong BNI Syariah 0442 405 890,BSI498.26-04.0666,,Pending,Dalam Proses,0,1,9
MQ260000667,Mustahiq-B000667,L,61,4,Limo,LM4202,RL20002116,Romelah,VRF00007,abinasyafiq11@gmail.com,2026-01-01 00:00:00,Jan 2026,2026-01-01,2026-01-05,2026-01-29,2026-01,GAZA KEMBALI DISERANG,Infak Terikat,Fisabilillah,Korban Konflik,49000,49000,Tunai,Channel PancoranMas BSI 709 6789 119,BSI498.26-01.0667,Barang/In-Kind,Terverifikasi,Tersalurkan,1,1,1
MQ260000668,Mustahiq-Y000668,L,54,2,Sawangan,SW3108,RL26000164,Dariyanto,VRF00012,sitirukoyah@ummulqurodepok.sch.id,2026-02-05 00:00:00,Feb 2026,2026-02-05,2026-02-08,2026-03-08,2026-02,GAZA KEMBALI DISERANG,Infak Terikat,Fisabilillah,Korban Konflik,47000,47000,Tunai,Kantor Pusat BCA Syariah 010 100 4000,BSI498.26-02.0668,Transfer Bank,Terverifikasi,Tersalurkan,1,0,4
MQ260000669,Mustahiq-I000669,P,68,2,Pusat,Sahabat Zakat,RL26000712,Novi irawan,VRF00045,yoyopitoyo@gmail.com,2026-03-31 00:00:00,Mar 2026,2026-03-31,2026-04-08,,2026-03,Wakaf Masjid Berdaya,Wakaf,Fisabilillah,Santri Tahfidz,121000,0,Transfer,Kantor Pusat BCA Syariah 010 100 4000,BSI498.26-03.0669,,Ditolak,Dibatalkan,0,0,6
