mustahiq_id,nama_mustahiq,jenis_kelamin,usia,jumlah_tanggungan,channel,grup,kode_relawan,relawan,relawan_verifikator,user,tgl_registrasi,bulan,tgl,tgl_verifikasi,tgl_penyaluran,kode_periode,program,kategori_program,kategori_asnaf,sub_kategori_asnaf,nominal_diajukan,nominal_disalurkan,setoran,bank,mutasi,metode_penyaluran,status_verifikasi,status_penyaluran,is_penerima_aktif,is_berulang,frekuensi_terima
MQ210002505,Mustahiq-W002505,P,32,1,Al Araf MS,KDPK2002,RL20000053,Vivi Avianti,VRF00003,rakhmad_g@yahoo.com,2021-03-27 00:00:00,Mar 2021,2021-03-27,2021-04-03,2021-04-05,2021-03,Sedekah Jum'at Berkah,Infak Tidak Terikat,Fakir,Yatim,60000,60000,Transfer,Kantor Pusat BCA Syariah 010 100 4000,BSI498.21-03.2505,Transfer Bank,Terverifikasi,Tersalurkan,1,0,11
MQ210002506,Mustahiq-R002506,L,29,0,Zakat Sukses Majalengka,MJK1001,RL26000447,Roni Setiawan,VRF00037,datacenter.zakatsukses@gmail.com,2021-03-28 00:00:00,Mar 2021,2021-03-28,2021-03-31,2021-04-06,2021-03,Infaq Sedekah,Infak Tidak Terikat,Fakir,Lansia,80000,80000,Transfer,Channel PancoranMas BSI 709 6789 119,BSI498.21-03.2506,Tunai,Terverifikasi,Tersalurkan,1,1,2
MQ210002507,Mustahiq-B002507,P,49,2,Zakat Sukses Majalengka,3L003,RL26000423,Asep Yuliawan,VRF00032,datacenter.zakatsukses@gmail.com,2021-07-18 00:00:00,Jul 2021,2021-07-18,2021-07-28,2021-08-09,2021-07,Zakat Fitrah,Zakat Fitrah,Fakir,Yatim,5096000,5096000,Transfer,Channel Sukmajaya BNI Syariah 0442 406 292,BSI498.21-07.2507,Voucher,Terverifikasi,Tersalurkan,1,0,12
MQ210002508,Mustahiq-G002508,P,19,1,Sukmajaya,SJ4103,RL20000316,Muhammad Yuhanafie,VRF00026,h4n4f1e@gmail.com,2021-12-20 00:00:00,Des 2021,2021-12-20,2021-12-31,2022-01-28,2021-12,Sedekah 1000 Bulan Raih Keutamaan 10 Malam Terakhir Ramadhan 2025,Infak Tidak Terikat,Miskin,Dhuafa,781000,0,Transfer,Channel Sawangan BSM 709 6789 127,BSI498.21-12.2508,,Pending,Dalam Proses,0,0,2
MQ210002509,Mustahiq-C002509,P,24,1,AlBiruni,K4101,RL21005436,Arief B Witarto,VRF00015,kusumawardhaniaulia91@gmail.com,2021-09-06 00:00:00,Sep 2021,2021-09-06,2021-09-10,2021-09-11,2021-09,GAZA KEMBALI DISERANG,Infak Terikat,Fisabilillah,Pejuang Kemanusiaan,44000,0,Transfer,Kantor Pusat BSI 703 9797 498,BSI498.21-09.2509,,Pending,Dalam Proses,0,0,8
MQ210002510,Mustahiq-K002510,P,44,5,Cilodong,CL4104,RL20000389,Agus Wijaya,VRF00016,partnership@zakatsukses.org,2021-05-31 00:00:00,Mei 2021,2021-05-31,2021-06-01,2021-06-16,2021-05,Infaq Operasional SMA Terbuka,Infak Terikat,Miskin,Dhuafa,46000,46000,Transfer,Sahabat Berbagi,BSI498.21-05.2510,Tunai,Terverifikasi,Tersalurkan,1,0,7
MQ210002511,Mustahiq-A002511,P,24,6,Cimanggis,CM3215,RL24000288,Nurhasanah Rivai,VRF00010,mulyaniarina01@gmail.com,2021-11-06 00:00:00,Nov 2021,2021-11-06,2021-11-08,2021-11-26,2021-11,Infaq Bencana Semeru,Infak Terikat,Fakir,Dhuafa,337000,337000,Transfer,Channel Darus Salam BSI 9995554345,BSI498.21-11.2511,Transfer Bank,Terverifikasi,Tersalurkan,1,0,2
MQ210002512,Mustahiq-A002512,L,54,4,Sukmajaya,SJ3117,RL20001157,Rohman Mulyana,VRF00050,krismansyahnc@gmail.com,2021-05-18 00:00:00,Mei 2021,2021-05-18,2021-05-25,2021-06-05,2021-05,Bantuan Tunggakan Sekolah untuk Kaum Dhuafa,Infak Terikat,Fakir,Dhuafa,362000,0,Transfer,Channel Tapos BSI 442 406 3720,BSI498.21-05.2512,,Terverifikasi,Dalam Proses,0,1,6
MQ210002513,Mustahiq-E002513,L,28,0,Pancoran Mas,PM3201,RL20002512,HAULA FAUZIANAH,VRF00007,dinandiya581@gmail.com,2021-01-31 00:00:00,Jan 2021,2021-01-31,2021-02-02,2021-02-18,2021-01,Membangun Kembali Negeri Para Nabi,Infak Terikat,Fisabilillah,Pejuang Kemanusiaan,363000,363000,Transfer,Channel Tapos BSI 442 406 3720,BSI498.21-01.2513,Transfer Bank,Terverifikasi,Tersalurkan,1,0,9
MQ210002514,Mustahiq-D002514,L,42,7,Pesona Berkah Cemerlang,G3205,RL20004347,Siti Rohayah,VRF00031,dirham11@gmail.com,2021-09-07 00:00:00,Sep 2021,2021-09-07,2021-09-20,2021-10-01,2021-09,Tunaikan Zakat Fitrah,Zakat Fitrah,Miskin,Dhuafa,150000,0,Transfer,Kantor Pusat BSI 703 9797 498,BSI498.21-09.2514,,Terverifikasi,Ditunda,0,0,2
MQ210002515,Mustahiq-L002515,P,52,8,Limo,LM4202,RL20002379,Ade Sugiarti,VRF00049,datacenter.zakatsukses@gmail.com,2021-09-21 00:00:00,Sep 2021,2021-09-21,2021-10-02,2021-11-01,2021-09,Langkah Kebaikan: Infaq Pembangunan Masjid Al-Barokah RW 12 Abadijaya,Infak Terikat,Fakir,Lansia,173000,173000,Transfer,Channel Beji BSI 709 6789 108,BSI498.21-09.2515,Voucher,Terverifikasi,Tersalurkan,1,0,1
MQ210002516,Mustahiq-J002516,L,34,2,Cinere,CN4101,RL20002406,Karyadi,VRF00010,nhiedea@yahoo.com,2021-07-16 00:00:00,Jul 2021,2021-07-16,2021-07-29,2021-08-19,2021-07,Zakat Maal,Zakat Maal,Mualaf,Mualaf Baru,285000,285000,Transfer,Channel Darus Salam BSI 9995554345,BSI498.21-07.2516,Voucher,Terverifikasi,Tersalurkan,1,0,10
MQ210002517,Mustahiq-B002517,L,27,0,Margonda,A201,RL23000230,A20107,VRF00028,dullmujib@gmail.com,2021-07-06 00:00:00,Jul 2021,2021-07-06,2021-07-16,2021-07-27,2021-07,Infaq Yatim,Infak Terikat,Fakir,Yatim,218000,0,Transfer,Channel Tapos BSI 442 406 3720,BSI498.21-07.2517,,Terverifikasi,Ditunda,0,0,4
MQ210002518,Mustahiq-Y002518,L,54,8,Daarus Salam,S3201,RL21004682,Affaf Karimah,VRF00011,yantihera2479@gmail.com,2021-03-13 00:00:00,Mar 2021,2021-03-13,2021-03-23,2021-03-31,2021-03,Sedekah Subuh,Infak Tidak Terikat,Miskin,Keluarga Prasejahtera,17000,17000,Transfer,Sahabat Berbagi,BSI498.21-03.2518,Transfer Bank,Terverifikasi,Tersalurkan,1,0,2
MQ210002519,Mustahiq-S002519,L,68,6,Cinere,CN3101,RL23000306,Yulianto,VRF00001,nadzua.ps@gmail.com,2021-03-19 00:00:00,Mar 2021,2021-03-19,2021-04-02,2021-04-08,2021-03,Langkah Kebaikan: Infaq Pembangunan Masjid Al-Barokah RW 12 Abadijaya,Infak Terikat,Fakir,Dhuafa,154000,154000,Transfer,Channel Tapos BSI 442 406 3720,BSI498.21-03.2519,Transfer Bank,Terverifikasi,Tersalurkan,1,0,6
MQ210002520,Mustahiq-W002520,P,37,1,Cilodong,CL3206,RL24000407,Lurita Putri Permatasari,VRF00032,wanagun333@gmail.com,2021-02-17 00:00:00,Feb 2021,2021-02-17,2021-02-25,2021-03-10,2021-02,Zakat Maal,Zakat Maal,Fakir,Lansia,77000,77000,Transfer,Sahabat Berbagi,BSI498.21-02.2520,Transfer Bank,Terverifikasi,Tersalurkan,1,0,4
MQ210002521,Mustahiq-G002521,P,57,0,Margonda,B107,RL24000616,B10703,VRF00002,aisk12920@yahoo.com,2021-10-11 00:00:00,Okt 2021,2021-10-11,2021-10-14,2021-10-31,2021-10,Ramadhan Di Negeri Palestina,Infak Terikat,Fisabilillah,Pelajar Agama,241000,241000,Transfer,Channel PancoranMas BSI 709 6789 119,BSI498.21-10.2521,Tunai,Terverifikasi,Tersalurkan,1,0,10
MQ210002522,Mustahiq-M002522,P,47,8,MITRA ZAKAT SUKSES,Pengurus Rekan Foundation,RL23000398,Muhammad Abdul Azis,VRF00023,datacenter.zakatsukses@gmail.com,2021-07-15 00:00:00,Jul 2021,2021-07-15,2021-07-20,2021-08-01,2021-07,Sedekah Shubuh Berkah,Infak Tidak Terikat,Fakir,Dhuafa,5303000,5303000,Transfer,Channel Sawangan BSI 709 6789 127,BSI498.21-07.2522,Voucher,Terverifikasi,Tersalurkan,1,1,9
MQ210002523,Mustahiq-W002523,L,40,3,Cinere,CN3201,RL20002427,Suprapti Rahayu,VRF00001,iman.kd27@gmail.com,2021-05-07 00:00:00,Mei 2021,2021-05-07,2021-05-20,,2021-05,Membangun Kembali Negeri Para Nabi,Infak Terikat,Ibnu Sabil,Pengungsi,297000,0,Tunai,Kantor Pusat BSM 703 9797 498,BSI498.21-05.2523,,Ditolak,Dibatalkan,0,1,9
MQ210002524,Mustahiq-K002524,P,27,0,MITRA ZAKAT SUKSES,Pengurus Rekan Foundation,RL23000398,Muhammad Abdul Azis,VRF00016,sahabatzakat@zsapp.xyz,2021-02-24 00:00:00,Feb 2021,2021-02-24,2021-03-01,2021-03-08,2021-02,Fidyah,Fidyah,Miskin,Lansia,140000,0,Transfer,Channel PancoranMas BSI 709 6789 119,BSI498.21-02.2524,,Terverifikasi,Dalam Proses,0,1,6
MQ210002525,Mustahiq-T002525,L,69,0,Zakat Sukses Majalengka,3L003,RL26000423,Asep Yuliawan,VRF00022,sahabatzakat@zsapp.xyz,2021-10-16 00:00:00,Okt 2021,2021-10-16,2021-10-29,2021-11-25,2021-10,Infak Sedekah Umum,Infak Tidak Terikat,Miskin,Dhuafa,547000,547000,Transfer,Channel Sawangan BSM 709 6789 127,BSI498.21-10.2525,Tunai,Terverifikasi,Tersalurkan,1,0,1
MQ210002526,Mustahiq-M002526,L,62,1,Tapos,TP3112,RL25000579,Muhammad Yahya,VRF00038,renochandrasari@gmail.com,2021-05-29 00:00:00,Mei 2021,2021-05-29,2021-05-30,2021-06-02,2021-05,Zakat Penghasilan,Zakat Maal,Fakir,Lansia,338000,338000,Tunai,Kantor Pusat Bank Muamalat Indonesia 3390 1111 11,BSI498.21-05.2526,Voucher,Terverifikasi,Tersalurkan,1,1,6
MQ210002527,Mustahiq-I002527,L,72,6,Al Araf MS,KDPK1017,RL20000432,Husni Amrullah,VRF00038,reza.syafril@gmail.com,2021-09-06 00:00:00,Sep 2021,2021-09-06,2021-09-11,2021-10-10,2021-09,Infaq Operasional SMA Terbuka,Infak Terikat,Miskin,Keluarga Prasejahtera,315000,0,Tunai,Kantor Pusat Bank Muamalat Indonesia 3390 1111 11,BSI498.21-09.2527,,Pending,Dalam Proses,0,1,4
MQ210002528,Mustahiq-K002528,P,44,7,Pancoran Mas,PM3115,RL21005872,Nur Aziz,VRF00028,destianasafitri2003@gmail.com,2021-06-06 00:00:00,Jun 2021,2021-06-06,2021-06-10,2021-06-13,2021-06,Infaq Bencana Semeru,Infak Terikat,Fakir,Lansia,387000,0,Transfer,Channel Cipayung BSM 709 678 9143,BSI498.21-06.2528,,Pending,Ditunda,0,1,10
MQ210002529,Mustahiq-H002529,P,66,0,Bojongsari,BS3102,RL20001993,Indra Kurniawan,VRF00013,fadhilaputri889@gmail.com,2021-03-26 00:00:00,Mar 2021,2021-03-26,2021-04-07,2021-04-22,2021-03,Wakaf Al-Quran,Wakaf,Fakir,Dhuafa,1909000,0,Transfer,Channel Cipayung BSM 709 678 9143,BSI498.21-03.2529,,Terverifikasi,Ditunda,0,0,11
MQ210002530,Mustahiq-M002530,L,27,4,AlBiruni,K3102,RL24000722,Hafifuddin,VRF00050,citra99widuri@gmail.com,2021-05-16 00:00:00,Mei 2021,2021-05-16,2021-05-18,2021-06-08,2021-05,Tunaikan Zakat Fitrah,Zakat Fitrah,Gharim,Terlilit Hutang,57000,57000,Transfer,Channel Tapos BNI Syariah 0442 406 372,BSI498.21-05.2530,Voucher,Terverifikasi,Tersalurkan,1,1,9
MQ210002531,Mustahiq-I002531,L,73,1,Albina,R4202,RL20002863,Tri Redjeki,VRF00028,anis.roro@gmail.com,2021-10-26 00:00:00,Okt 2021,2021-10-26,2021-10-28,2021-11-12,2021-10,Ramadhan Di Negeri Palestina,Infak Terikat,Fisabilillah,Santri Tahfidz,334000,0,Transfer,Channel Cilodong BSI 442 405 8900,BSI498.21-10.2531,,Pending,Dalam Proses,0,0,11
MQ210002532,Mustahiq-S002532,L,69,6,Cilodong,CL4104,RL20000367,Anto Ratmoko,VRF00048,purwonoyudianto@yahoo.com,2021-02-08 00:00:00,Feb 2021,2021-02-08,2021-02-17,2021-02-25,2021-02,Infak Sedekah Umum,Infak Tidak Terikat,Fakir,Dhuafa,71000,71000,Transfer,Channel Sawangan BSM 709 6789 127,BSI498.21-02.2532,Barang/In-Kind,Terverifikasi,Tersalurkan,1,0,2
MQ210002533,Mustahiq-L002533,P,25,4,Tapos,TP3103,RL21005955,Aries Suyono,VRF00021,Indahsefitri09@gmail.com,2021-01-13 00:00:00,Jan 2021,2021-01-13,2021-01-21,2021-01-27,2021-01,Sedekah Jum'at Berkah,Infak Tidak Terikat,Miskin,Dhuafa,366000,366000,Tunai,Channel Sawangan BSM 709 6789 127,BSI498.21-01.2533,Tunai,Terverifikasi,Tersalurkan,1,1,8
MQ210002534,Mustahiq-A002534,P,32,8,Cilodong,CL4103,RL21004746,Aufa Taqiya,VRF00013,firaalianii@gmail.com,2021-10-31 00:00:00,Okt 2021,2021-10-31,2021-11-03,2021-11-15,2021-10,Sedekah Shubuh Berkah,Infak Tidak Terikat,Miskin,Lansia,72000,72000,Transfer,Channel Sukmajaya BNI Syariah 0442 406 292,BSI498.21-10.2534,Transfer Bank,Terverifikasi,Tersalurkan,1,0,6
MQ210002535,Mustahiq-I002535,L,50,0,NF Peduli,KD-IA503,RL23000415,Amri Yusro,VRF00049,destianasafitri2003@gmail.com,2021-01-06 00:00:00,Jan 2021,2021-01-06,2021-01-15,,2021-01,Sedekah Shubuh Berkah,Infak Tidak Terikat,Fakir,Yatim,125000,0,Tunai,Channel Sukmajaya BSI 442 406 2920,BSI498.21-01.2535,,Ditolak,Dibatalkan,0,0,7
MQ210002536,Mustahiq-U002536,P,31,6,Zakat Sukses Karawang,Baitulmaal YPII,RL26000377,Baitulmaal YPII,VRF00013,rizkykhaerul1994@gmail.com,2021-08-10 00:00:00,Agu 2021,2021-08-10,2021-08-12,2021-08-26,2021-08,Santunan yatim,Infak Terikat,Fakir,Yatim,143000,143000,Transfer,Kantor Pusat BSM 703 9797 498,BSI498.21-08.2536,Transfer Bank,Terverifikasi,Tersalurkan,1,0,2
MQ210002537,Mustahiq-J002537,P,18,1,Pancoran Mas,PM3216,RL20001720,Endah Mawarti,VRF00001,faikotul.24@gmail.com,2021-10-29 00:00:00,Okt 2021,2021-10-29,2021-11-10,2021-11-16,2021-10,Bingkisan Berkah Ramadhan Untuk Palestina,Infak Terikat,Gharim,Terlilit Hutang,581000,0,Transfer,Channel Cilodong BNI Syariah 0442 405 890,BSI498.21-10.2537,,Terverifikasi,Dibatalkan,0,1,4
MQ210002538,Mustahiq-U002538,P,53,0,Cinere,CN4201,RL20002414,Rina Yuniarti Aisyah,VRF00014,bowolimo@gmail.com,2021-09-08 00:00:00,Sep 2021,2021-09-08,2021-09-15,2021-09-23,2021-09,Wakaf Sumur Palestina,Wakaf,Fisabilillah,Pelajar Agama,545000,545000,Tunai,Channel Darus Salam BSI 9995554345,BSI498.21-09.2538,Tunai,Terverifikasi,Tersalurkan,1,0,12
MQ210002539,Mustahiq-L002539,L,20,1,Bojongsari,BS3104,RL22000246,Agung Wicaksono,VRF00006,erymurningsih0@gmail.com,2021-10-13 00:00:00,Okt 2021,2021-10-13,2021-10-15,2021-10-26,2021-10,Tebar 1000 Al-Qur'an dan Mukena kepada Dhuafa,Infak Terikat,Fisabilillah,Santri Tahfidz,50000,50000,Transfer,Channel Darus Salam BSI 9995554345,BSI498.21-10.2539,Tunai,Terverifikasi,Tersalurkan,1,0,1
MQ210002540,Mustahiq-J002540,L,48,2,Sahabat Zakat Pangandaran P,PN01,RL24000267,R Jenri Setyawan,VRF00027,githaazzahra1@gmail.com,2021-08-31 00:00:00,Agu 2021,2021-08-31,2021-09-13,2021-09-29,2021-08,Tingkatkan Kemajuan Bangsa Bersama SMA Terbuka,Infak Terikat,Fakir,Lansia,211000,211000,Tunai,Channel Cimanggis BNI Syariah 0442 405 970,BSI498.21-08.2540,Voucher,Terverifikasi,Tersalurkan,1,0,2
MQ210002541,Mustahiq-R002541,L,56,4,Al Araf MS,KDPK1010,RL20000093,Ade Ruhyana,VRF00022,imamnaufal3504@gmail.com,2021-08-02 00:00:00,Agu 2021,2021-08-02,2021-08-10,2021-08-27,2021-08,Peduli Kemanusiaan Palestina,Infak Terikat,Fisabilillah,Pejuang Kemanusiaan,91000,91000,Tunai,Kantor Pusat BSM 703 9797 498,BSI498.21-08.2541,Tunai,Terverifikasi,Tersalurkan,1,0,1
MQ210002542,Mustahiq-H002542,P,55,8,Zakat Sukses Bandung,Amil ZS-BDG,RL25000079,ZS Cabang Bandung,VRF00047,zakatsukses.bdg@gmail.com,2021-02-19 00:00:00,Feb 2021,2021-02-19,2021-02-24,2021-03-09,2021-02,Bingkisan Berkah Ramadhan Untuk Palestina,Infak Terikat,Miskin,Lansia,49000,49000,Transfer,Channel Beji BSI 709 6789 108,BSI498.21-02.2542,Barang/In-Kind,Terverifikasi,Tersalurkan,1,0,3
MQ210002543,Mustahiq-F002543,L,21,6,Sahabat Zakat Pangandaran P,PN01,RL24000663,Tri Rahayuni T,VRF00032,crm.zakatsukses@gmail.com,2021-06-24 00:00:00,Jun 2021,2021-06-24,2021-07-01,2021-07-26,2021-06,Sedekah Shubuh Berkah,Infak Tidak Terikat,Miskin,Dhuafa,156000,0,Transfer,Kantor Pusat BCA Syariah 010 100 4000,BSI498.21-06.2543,,Pending,Ditunda,0,1,5
MQ210002544,Mustahiq-I002544,P,46,1,Limo,LM4202,RL20000516,Uum Mulyani,VRF00011,elita.widyawati@gmail.com,2021-03-19 00:00:00,Mar 2021,2021-03-19,2021-03-28,,2021-03,Zakat Maal,Zakat Maal,Fakir,Dhuafa,141000,0,Transfer,Channel PancoranMas BSI 709 6789 119,BSI498.21-03.2544,,Ditolak,Dibatalkan,0,0,7
MQ210002545,Mustahiq-U002545,P,62,1,Beji,BJ3212,RL21004992,Sri Kartini,VRF00031,kusumawardhaniaulia91@gmail.com,2021-07-26 00:00:00,Jul 2021,2021-07-26,2021-07-29,2021-08-04,2021-07,Bingkisan Berkah Ramadhan Untuk Palestina,Infak Terikat,Fakir,Yatim,2868000,0,Tunai,Channel Sukmajaya BSI 442 406 2920,BSI498.21-07.2545,,Pending,Dalam Proses,0,1,8
MQ210002546,Mustahiq-N002546,P,67,7,MITRA ZAKAT SUKSES,Pengurus Rekan Foundation,RL23000398,Muhammad Abdul Azis,VRF00019,datacenter.zakatsukses@gmail.com,2021-12-18 00:00:00,Des 2021,2021-12-18,2021-12-24,2022-01-13,2021-12,"Borong Dagangan Mereka, Selamatkan Harapan UMKM Jalanan",Infak Terikat,Fakir,Lansia,320000,320000,Transfer,Channel Sawangan BSM 709 6789 127,BSI498.21-12.2546,Transfer Bank,Terverifikasi,Tersalurkan,1,0,5
MQ210002547,Mustahiq-N002547,L,75,4,Sahabat Zakat Pangandaran P,PN01,RL24000267,R Jenri Setyawan,VRF00018,crm.zakatsukses@gmail.com,2021-12-12 00:00:00,Des 2021,2021-12-12,2021-12-16,2021-12-31,2021-12,Tunaikan Zakat Fitrah,Zakat Fitrah,Mualaf,Mualaf Baru,43000,0,Transfer,Channel Sawangan BSI 709 6789 127,BSI498.21-12.2547,,Terverifikasi,Dalam Proses,0,0,8
MQ210002548,Mustahiq-R002548,P,37,8,Sukmajaya,SJ3204,RL22000445,Kunarsih,VRF00037,dlitaniari02@gmail.com,2021-05-22 00:00:00,Mei 2021,2021-05-22,2021-05-28,2021-06-13,2021-05,Zakat Fitrah Mudah Pahala Berlimpah Ruah,Zakat Fitrah,Fakir,Lansia,106000,106000,Tunai,Channel Beji BSM 709 6789 108,BSI498.21-05.2548,Tunai,Terverifikasi,Tersalurkan,1,1,7
MQ210002549,Mustahiq-B002549,L,25,3,AlBiruni,K3203,RL24000018,Ratu Karima Fauzan Azhima,VRF00034,erisdi@yahoo.com,2021-04-04 00:00:00,Apr 2021,2021-04-04,2021-04-10,2021-05-06,2021-04,GAZA KEMBALI DISERANG,Infak Terikat,Fisabilillah,Pejuang Kemanusiaan,611000,0,Transfer,Channel Sawangan BSI 709 6789 127,BSI498.21-04.2549,,Pending,Dalam Proses,0,1,10
MQ210002550,Mustahiq-A002550,L,71,4,Pesona Berkah Cemerlang,G3104,RL20002648,Rifan Ardiansyah,VRF00047,momonsur36@gmail.com,2021-04-30 00:00:00,Apr 2021,2021-04-30,2021-05-08,2021-05-31,2021-04,Tunaikan Zakat Fitrah,Zakat Fitrah,Gharim,Terlilit Hutang,1977000,1977000,Tunai,Channel Sukmajaya BNI Syariah 0442 406 292,BSI498.21-04.2550,Barang/In-Kind,Terverifikasi,Tersalurkan,1,0,5
MQ210002551,Mustahiq-A002551,P,67,1,Albina,R3205,RL21005126,Marisa Damayanti,VRF00040,miya.ahsanhusna@gmail.com,2021-01-05 00:00:00,Jan 2021,2021-01-05,2021-01-14,2021-02-06,2021-01,Infaq Jumat Berkah,Infak Tidak Terikat,Miskin,Keluarga Prasejahtera,34000,34000,Transfer,Channel Cilodong BSI 442 405 8900,BSI498.21-01.2551,Transfer Bank,Terverifikasi,Tersalurkan,1,1,1
MQ210002552,Mustahiq-L002552,P,29,5,Zakat Sukses Pangandaran,Amil ZS,RL25000174,Sinta Winingsih,VRF00003,sahabatzakat@zsapp.xyz,2021-02-10 00:00:00,Feb 2021,2021-02-10,2021-02-14,2021-02-18,2021-02,Infaq Jumat Berkah,Infak Tidak Terikat,Miskin,Keluarga Prasejahtera,25000,25000,Transfer,Channel Tapos BNI Syariah 0442 406 372,BSI498.21-02.2552,Voucher,Terverifikasi,Tersalurkan,1,0,6
MQ210002553,Mustahiq-A002553,P,43,0,LPP ZAKAT SUKSES,LPP Rekan Foundation,RL23000247,Diah Ayu Kusumawardani,VRF00022,zakatsukses.sawangan@gmail.com,2021-11-21 00:00:00,Nov 2021,2021-11-21,2021-11-24,2021-12-11,2021-11,Wakaf Sumur,Wakaf,Miskin,Dhuafa,1556000,1556000,Tunai,Channel Darus Salam BSI 9995554345,BSI498.21-11.2553,Voucher,Terverifikasi,Tersalurkan,1,0,12
MQ210002554,Mustahiq-N002554,L,60,5,Sahabat Zakat Pangandaran P,PN01,RL24000663,Tri Rahayuni T,VRF00013,Nabilah.rsdy15@gmail.com,2021-01-15 00:00:00,Jan 2021,2021-01-15,2021-01-27,2021-02-09,2021-01,Zakat Penghasilan,Zakat Maal,Miskin,Dhuafa,305000,0,Tunai,Channel Cilodong BSI 442 405 8900,BSI498.21-01.2554,,Pending,Ditunda,0,0,1
MQ210002555,Mustahiq-J002555,L,32,6,Zakat Sukses Karawang,Baitulmaal YPII,RL26000377,Baitulmaal YPII,VRF00040,rizkykhaerul1994@gmail.com,2021-07-12 00:00:00,Jul 2021,2021-07-12,2021-07-22,2021-08-05,2021-07,Tebar 1000 Quran,Infak Tidak Terikat,Fakir,Yatim,76000,76000,Tunai,Channel Sawangan BSI 709 6789 127,BSI498.21-07.2555,Transfer Bank,Terverifikasi,Tersalurkan,1,0,6
MQ210002556,Mustahiq-J002556,P,55,6,Cinere,CN4201,RL20002425,Sarifah,VRF00025,datacenter.zakatsukses@gmail.com,2021-04-03 00:00:00,Apr 2021,2021-04-03,2021-04-10,2021-04-10,2021-04,Sedekah Jum'at Berkah,Infak Tidak Terikat,Miskin,Lansia,357000,357000,Transfer,Channel PancoranMas BSI 709 6789 119,BSI498.21-04.2556,Tunai,Terverifikasi,Tersalurkan,1,1,12
MQ210002557,Mustahiq-G002557,P,32,4,Zakat Sukses Majalengka,4P001,RL26000439,Iis Ismayawati,VRF00034,sahabatzakat@zsapp.xyz,2021-09-22 00:00:00,Sep 2021,2021-09-22,2021-10-01,2021-10-02,2021-09,Tingkatkan Kemajuan Bangsa Bersama SMA Terbuka,Infak Terikat,Miskin,Keluarga Prasejahtera,10000,10000,Transfer,Channel Sawangan BSI 709 6789 127,BSI498.21-09.2557,Transfer Bank,Terverifikasi,Tersalurkan,1,0,12
MQ210002558,Mustahiq-A002558,P,36,3,Limo,LM3201,RL21005123,Lisa Puspita,VRF00005,izzatimahesa@gmail.com,2021-01-29 00:00:00,Jan 2021,2021-01-29,2021-02-12,2021-02-17,2021-01,Sedekah 1000 Bulan di Ramadhan 1447H,Infak Tidak Terikat,Miskin,Keluarga Prasejahtera,199000,199000,Transfer,Kantor Pusat BCA Syariah 010 100 4000,BSI498.21-01.2558,Tunai,Terverifikasi,Tersalurkan,1,1,5
MQ210002559,Mustahiq-E002559,L,21,6,Zakat Sukses Pangandaran,Amil ZS,RL25000174,Sinta Winingsih,VRF00042,sahabatzakat@zsapp.xyz,2021-01-16 00:00:00,Jan 2021,2021-01-16,2021-01-17,2021-02-01,2021-01,Bingkisan Berkah Ramadhan Untuk Palestina,Infak Terikat,Miskin,Lansia,285000,285000,Transfer,Channel Sawangan BSM 709 6789 127,BSI498.21-01.2559,Voucher,Terverifikasi,Tersalurkan,1,0,9
MQ210002560,Mustahiq-R002560,P,42,7,Cilodong,CL3219,RL21005553,Lia Puspita,VRF00039,mfatiha221@gmail.com,2021-02-25 00:00:00,Feb 2021,2021-02-25,2021-03-10,2021-03-11,2021-02,Infaq Sedekah,Infak Tidak Terikat,Miskin,Lansia,549000,549000,Transfer,Kantor Pusat BSM 703 9797 498,BSI498.21-02.2560,Voucher,Terverifikasi,Tersalurkan,1,1,11
MQ210002561,Mustahiq-S002561,P,39,3,Cilodong,CL3222,RL21004824,Ismaya Ningrum,VRF00038,fajar.m.aziz@gmail.com,2021-11-04 00:00:00,Nov 2021,2021-11-04,2021-11-11,2021-11-26,2021-11,"Santunan Anak Yatim dan Dhuafa, Wujudkan Keinginan Mereka",Infak Terikat,Gharim,Terlilit Hutang,65000,65000,Tunai,Channel Sukmajaya BSI 442 406 2920,BSI498.21-11.2561,Voucher,Terverifikasi,Tersalurkan,1,0,10
MQ210002562,Mustahiq-J002562,L,53,8,Cipayung,CP3203,RL20003537,Sri Muji Lestari,VRF00009,agung.tanto@gmail.com,2021-10-03 00:00:00,Okt 2021,2021-10-03,2021-10-15,2021-11-03,2021-10,Langkah Kebaikan: Infaq Pembangunan Masjid Al-Barokah RW 12 Abadijaya,Infak Terikat,Fakir,Dhuafa,218000,0,Transfer,Kantor Pusat BSM 703 9797 498,BSI498.21-10.2562,,Pending,Dalam Proses,0,0,10
MQ210002563,Mustahiq-Y002563,P,56,0,Cinere,CN4201,RL20000645,Daniek irawati,VRF00034,putrifadhila237@gmail.com,2021-05-19 00:00:00,Mei 2021,2021-05-19,2021-06-01,2021-06-18,2021-05,Makan Santri Tahfidz Quran,Infak Terikat,Miskin,Keluarga Prasejahtera,71000,0,Transfer,Channel Cilodong BNI Syariah 0442 405 890,BSI498.21-05.2563,,Terverifikasi,Dalam Proses,0,0,10
